"","tree","year","jenkins.pine","nt.piaz","nt.pine","nt.pipo","nt.vcnp","nt.pine.dom"
"7180","VLF101",2006,244.067361988178,263.575595216123,291.157364707116,339.414280661114,351.638015269034,330.954359902885
"7181","VLF102",2006,471.503826955474,526.272358365718,584.054569860784,695.165683758933,713.223293971403,675.825032019531
"7182","VLF104",2006,363.802514387028,400.816576899548,444.009863675408,524.166113136087,539.84870005814,510.180581147816
"7183","VLF105",2006,341.164634349075,374.667284387885,414.854293846283,488.754275000403,503.855822486735,475.851697422454
"7184","VLF106",2006,568.201311895217,640.15474736741,711.377048211941,851.710751285089,871.429220325497,827.31760666462
"7185","VLF107",2006,199.526819629462,213.309708084148,235.29614852581,272.553867327838,283.212475607209,266.00257035512
"7186","VLF108",2006,392.716389260837,434.334164234319,481.399547340955,569.680739681945,586.06167422509,554.289165091735
"7187","VLF109",2006,428.46388043293,475.941838448317,527.84046841875,626.358199585876,643.539919630839,609.195654568417
"7188","VLF112",2006,181.190493605785,192.773370093692,212.498316628491,245.397863718181,255.358198899999,239.603633823141
"7189","VLF113",2006,242.010771590508,261.242830082489,288.563073836767,336.299229613501,348.454808651045,327.929614644544
"7190","VLF114",2006,488.364917631442,546.049083553006,606.152557526195,722.265591031694,740.643787831733,702.059963587685
"7191","VLF115",2006,254.743625603717,275.694931909707,304.636869636334,355.607477594586,368.181726025919,346.677014765485
"7192","VLF116",2006,85.1253139434719,87.203133140134,95.6143366098322,107.8144064286,113.450513070138,105.628608497742
"7193","VLF117",2006,31.5701512325989,30.77271445903,33.5053156127003,36.6152799800449,39.0985940484203,36.0340635161295
"7194","VLF118",2006,148.996953615301,156.976530175065,172.799870477103,198.324897836711,206.97198016999,193.813230024422
"7195","VLF119",2006,128.581526113526,134.470589842802,147.871208406419,168.925364385571,176.675383458822,165.192515095793
"7196","VLF120",2006,143.023316340915,150.373468911107,165.483231534586,189.681429114899,198.071826734342,185.400769934268
"7197","VLF121",2006,298.749800490669,325.912377067261,360.531683771857,422.97793160415,436.903744465472,412.05880757218
"7198","VLF122",2006,149.793387100848,157.856972178998,173.775473918066,199.477495381121,208.158770692627,194.935012520689
"7199","VLF123",2006,616.318423016949,697.197597528763,775.211152449709,930.522029393708,950.922168284745,903.540026364773
"7200","VLF124",2006,74.420314748665,75.7253628425219,82.9507145883959,93.13892109822,98.2027190733914,91.3060488025397
"7201","VLF125",2006,403.521296804745,446.890411487068,495.411222039753,586.763768964591,603.394187736394,570.840780337901
"7202","VLF126",2006,153.879025287376,162.381886126435,178.790758665938,205.409533507356,214.263471234749,200.707497402056
"7203","VLF127",2006,619.867872824885,701.414911670734,779.93205095919,936.358809707016,956.80554426023,909.183935675724
"7204","VLF128",2006,345.483332165722,379.649291273455,420.408028746067,495.494135082944,510.708938608902,482.38621857811
"7205","VLF129",2006,238.284164593724,257.020157302186,283.867683227557,330.664994276022,342.695541271544,322.458206212094
"7206","VLF130",2006,312.611638789292,341.810206311462,378.239350568356,444.388570182384,458.71168503193,432.828066858697
"7207","VLF131",2006,135.839523056434,142.452192459079,156.708955374518,179.332001310546,187.407337028124,175.325717125637
"7208","VLF132",2006,77.8858640084003,79.432449947371,87.0394656149203,97.8702984128679,103.121989437394,95.9246130935342
"7209","VLF133",2006,97.5887563866922,100.65756438471,110.473096496209,125.107816185018,131.38226734532,122.49577898776
"7210","VLF134",2006,363.412213563254,400.364851850012,443.506066604569,523.553454709039,539.226348637346,509.58676365643
"7211","VLF135",2006,111.082922235551,115.322159110656,126.683568502752,144.053902263052,150.989077310849,140.963782468708
"7212","VLF136",2006,207.588547587655,222.36917214954,245.358033531154,284.564719982187,295.519928795571,277.675033714233
"7213","VLF137",2006,78.3174247447274,79.8946969697698,87.5493979467545,98.4608659201759,103.735771369064,96.5010309912726
"7214","VLF138",2006,64.5042157569899,65.1666518490156,71.3124490481715,79.710300085927,84.221939781488,78.1922013233433
"7215","VLF139",2006,198.352733543826,211.992062180892,233.832979834587,270.808744497294,281.423558394072,264.306411234062
"7216","VLF140",2006,356.807817523677,392.728161871097,434.990180093558,513.203489292778,528.709758389927,499.554249848947
"7217","VLF141",2006,533.4008012454,599.047049625977,665.398614525551,795.073295665714,814.241131609511,772.522831835817
"7218","VLF142",2006,246.399788977657,266.220266814506,294.098377510599,342.944834830615,355.246206980514,334.382676304308
"7219","VLF143",2006,527.913213621821,592.576033275602,658.162619876529,786.169462559295,805.246170842289,763.907345945936
"7220","VLF145",2006,628.669317280147,711.877630557584,791.644930612103,950.844805239152,971.405042872748,923.190627510926
"7221","VLF146",2006,161.421129208951,170.749332814384,188.067255067917,216.393651447571,225.561540704762,211.394512254121
"7222","VLF147",2006,89.6462069106511,92.0728126413842,100.990635232244,114.06298198354,119.933935621136,111.724378185865
"7223","VLF149",2006,93.7429021956258,96.4962332145795,105.87591054183,119.74951417349,125.829989606709,117.270641733995
"7224","VLF150",2006,602.312405480131,680.56974624839,756.599924974626,907.523453478183,927.734425262212,881.299785488906
"7225","VLF001",2007,156.333042714033,165.101727214289,181.805661166024,208.977168531426,217.934161862924,204.178946908718
"7226","VLF004",2007,188.218270784266,200.632662220041,221.2212579533,255.778599290109,266.010533187292,249.696324365499
"7227","VLF005",2007,131.318764518512,137.478070340602,151.200871166062,172.843933014083,180.717501277129,169.008426869892
"7228","VLF007",2007,228.089876882477,245.486154994854,271.04518611354,315.293155378676,326.975632139863,307.528590611459
"7229","VLF008",2007,128.347167440368,134.213098244335,147.586133277453,168.589873054571,176.329312408002,164.865812245921
"7230","VLF009",2007,258.676239344965,280.165961570382,309.610764687361,361.588499294896,374.28944507693,352.48343646537
"7231","VLF010",2007,137.781905652181,144.592002046342,159.078880946018,182.125746932919,190.286916026322,178.045623975755
"7232","VLF011",2007,273.694992075039,297.271972817162,328.645595702769,384.503772958676,397.677597720447,374.726116135967
"7233","VLF012",2007,214.822130872073,230.513214471448,254.405591306752,295.377510057678,306.593621743386,288.181416656298
"7234","VLF015",2007,171.419986747433,181.872398195884,200.403443285684,231.025594714046,240.599701465593,225.627215949275
"7235","VLF016",2007,245.485897181216,265.183546997576,292.945415037482,341.560347342183,353.831469410734,333.038337428193
"7236","VLF017",2007,101.552800060346,104.955439133226,115.222477678596,130.650552451299,137.122239202036,127.899784208029
"7237","VLF018",2007,352.621031466817,387.890128261959,429.595650827113,506.649833900531,522.04931031141,493.201232052603
"7238","VLF019",2007,125.503790617928,131.092482406611,144.131758479887,164.527391695581,172.137365161442,160.909360091599
"7239","VLF020",2007,108.806723406405,112.841972895526,123.940908906584,140.843053885409,147.668845934648,137.834702188103
"7240","VLF021",2007,50.6071502539185,50.5090558376939,55.1778542562564,61.2048448129428,64.9014821810695,60.1050355126245
"7241","VLF022",2007,218.892537418047,235.101798457951,259.504158864872,301.47574243298,312.836647369291,294.106158731977
"7242","VLF023",2007,101.017139978602,104.37416955841,114.580065985957,129.900423994404,136.34561454325,127.168487577376
"7243","VLF025",2007,416.027268236384,461.445824634214,511.657315306304,606.59022172438,623.501058380404,590.047812422019
"7244","VLF051",2007,185.826092416755,197.955677993036,218.249826220623,252.240975526444,262.381059016404,246.257067401212
"7245","VLF052",2007,279.396132279458,303.777704619072,335.886819175569,393.231565305918,406.580539353952,383.196295331205
"7246","VLF053",2007,NA,NA,NA,NA,NA,NA
"7247","VLF054",2007,25.6778056716415,24.7715587971578,26.9319447316715,29.240442398056,31.3190574905326,28.8031491652311
"7248","VLF055",2007,24.71572695243,23.7977695801638,25.8662364733753,28.0494654535048,30.0604210079763,27.6347606610182
"7249","VLF057",2007,350.309199372119,385.220082071173,426.6187001739,503.034408113051,518.37440728934,489.696326917
"7250","VLF058",2007,147.760192605932,155.607631916702,171.282753534357,196.531154906939,205.125694430673,192.067637014368
"7251","VLF059",2007,196.103645924402,209.469086008677,231.031536968076,267.468391266899,277.998931468495,261.059650469591
"7252","VLF061",2007,413.508249691563,458.512229276199,508.382690782857,602.592408269182,619.447422091618,586.175109562693
"7253","VLF062",2007,92.0945256178517,94.7155023224369,103.909112673278,117.459410772899,123.455857094486,115.037128595728
"7254","VLF063",2007,22.3564216848783,21.4181854897352,23.2633349774391,25.1470865193105,26.9899535470741,24.7865207102088
"7255","VLF064",2007,303.515010752574,331.373280945785,366.613606084345,430.328115109188,444.392022928763,419.189303737859
"7256","VLF065",2007,107.379739693195,111.288285936005,122.222982050955,138.83282839401,145.589673056785,135.875535414291
"7257","VLF066",2007,80.7476040611319,82.5000386308393,90.4238739571809,101.7917858434,107.196698093276,99.7518781553542
"7258","VLF067",2007,180.914339713949,192.464835337057,212.1559231817,244.990642394786,254.940205961856,239.207678167811
"7259","VLF068",2007,49.7435180358847,49.6042985467777,54.1828773579264,60.0685248883064,63.7127432347253,58.9937217036133
"7260","VLF069",2007,137.413604952807,144.186110341618,158.629315073455,181.59565534034,189.740600303039,177.529560637971
"7261","VLF070",2007,53.2507962362989,53.28334746688,58.2295283122485,64.6938036200244,68.5495394019095,63.5166871997415
"7262","VLF072",2007,325.40316807848,356.512107985603,394.619909167475,464.221446691075,478.899770787527,452.063097587132
"7263","VLF073",2007,31.4324929463311,30.6318425821398,33.3509076094993,36.4415239627826,38.9155607728605,35.8637716393189
"7264","VLF074",2007,237.832510125653,256.508828588176,283.299182657829,329.983198028088,341.998434960962,321.796061328367
"7265","VLF075",2007,215.965203182573,231.80157705966,255.837109305269,297.089512502173,308.346364191227,289.844740289341
"7266","VLF101",2007,246.065082421184,265.84121520254,293.676924907854,342.439289541144,354.729358172627,333.891716444297
"7267","VLF102",2007,476.468044008195,532.092447617269,590.557382375072,703.138223251802,721.291187331991,683.543407844987
"7268","VLF104",2007,367.895045929439,405.552629819541,449.291772990167,530.58887951846,546.373304433046,516.405894496836
"7269","VLF105",2007,344.407775013983,378.408285204158,419.024566662632,493.814986877669,509.00167725868,480.758257931631
"7270","VLF106",2007,574.608147356205,647.736344913613,719.859113865165,862.171009199775,881.985583109271,837.435906635232
"7271","VLF107",2007,199.887115228487,213.714180384329,235.745310459839,273.089685131131,283.761691020297,266.52334030628
"7272","VLF108",2007,396.628541249971,438.878366322823,486.47015564711,575.861057090249,592.333089373922,560.277471757266
"7273","VLF109",2007,431.296619081648,479.246675278957,531.530418884777,630.868129943344,648.11041743781,613.563745205255
"7274","VLF112",2007,181.678278268299,193.31834242864,213.103093081249,246.117140054317,256.096504491133,240.303012533618
"7275","VLF113",2007,242.032601102973,261.267575074322,288.590590482993,336.332256341438,348.48856440514,327.961685786623
"7276","VLF114",2007,493.182210243758,551.706612804125,612.475269433199,730.025707028311,748.492745077929,709.571526711971
"7277","VLF115",2007,257.508689643227,278.838215207445,308.13362970009,359.811977797359,372.475430972194,350.758816407426
"7278","VLF116",2007,85.9531755575675,88.0939105525674,96.5976380276751,108.956472545691,114.63587712693,106.742853507321
"7279","VLF117",2007,31.5767245440164,30.7794428037084,33.5126907163513,36.6235804468175,39.1073370910094,36.042198325696
"7280","VLF118",2007,150.540439300127,158.684312180728,174.692468626623,200.562081626321,209.274939085534,195.990430657017
"7281","VLF119",2007,129.605977893293,135.595819530634,149.116923700285,170.391105973901,178.18748305297,166.619899513988
"7282","VLF120",2007,143.648609399461,151.063917980162,166.248181963308,190.58449743424,199.002003314452,186.279786223211
"7283","VLF121",2007,302.394827888785,330.089232668607,365.183483749321,428.599494055489,442.631056146563,417.512387170109
"7284","VLF122",2007,151.170156527754,159.380824768495,175.464321043067,201.474270896286,210.214041244607,196.878189481957
"7285","VLF123",2007,623.310656349998,705.50621969307,784.51201241125,942.021976987929,962.513620440657,914.659880666647
"7286","VLF124",2007,74.6537532191356,75.9747231528944,83.2256937462254,93.4568387915192,98.533398096799,91.6164252487132
"7287","VLF125",2007,409.000975935763,453.265224869822,502.526050222372,595.444127934128,612.198483945821,579.250286566161
"7288","VLF126",2007,156.042339459876,164.779766723815,181.448809190193,208.55508599573,217.499794271237,203.768217179474
"7289","VLF127",2007,626.118116078098,708.843679635045,788.248270460419,946.642903063159,967.170715578369,919.127901371858
"7290","VLF128",2007,348.88556446703,383.576275456334,424.786014346167,500.809017494589,516.112237179348,487.53891525051
"7291","VLF129",2007,239.226264748301,258.087363180475,285.054312907541,332.088637317421,344.15089841252,323.840741825236
"7292","VLF130",2007,314.824546711594,344.351484598912,381.070457998337,447.814551451754,462.199884659441,436.15102469273
"7293","VLF131",2007,135.855055660249,142.469297381637,156.727898761745,179.354327094293,187.430351292967,175.347453576288
"7294","VLF132",2007,78.9194581329971,80.5397510193465,88.2610287529872,99.2851977840068,104.592423191281,97.3055884629239
"7295","VLF133",2007,97.659060860847,100.733713488733,110.557233480853,125.205945959933,131.483918967651,122.591461253146
